air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_power,temp_diff,overstrain,machine_failure
297.3,308.3,1484,43.9,13,65147.6,11.0,570.7,0
297.3,308.4,1430,45.7,15,65351.0,11.1,685.5,0
297.3,308.4,1665,28.9,17,48118.5,11.1,491.3,0
297.4,308.5,1501,44.9,20,67394.9,11.1,898.0,0
297.5,308.5,1496,42.2,22,63131.2,11.0,928.4,0
297.6,308.6,1595,36.9,25,58855.5,11.0,922.5,0
297.5,308.6,1208,62.3,28,75258.4,11.1,1744.4,0
297.5,308.6,1596,37.1,30,59211.6,11.1,1113.0,0
297.5,308.5,1446,41.9,32,60587.4,11.0,1340.8,0
297.6,308.5,1466,39.7,34,58200.2,10.9,1349.8,0
297.6,308.5,1848,23.7,37,43797.6,10.9,876.9,0
297.5,308.5,1484,44.7,40,66334.8,11.0,1788.0,0
297.4,308.3,1493,41.2,43,61511.6,10.9,1771.6,0
297.3,308.3,1504,36.3,45,54595.2,11.0,1633.5,0
297.3,308.3,1538,38.5,47,59213.0,11.0,1809.5,0
297.4,308.4,1341,52.2,49,70000.2,11.0,2557.8,0
297.4,308.3,1535,34.6,51,53111.0,10.9,1764.6,0
297.4,308.5,1389,39.2,54,54448.8,11.1,2116.8,0
297.5,308.5,1393,46.6,56,64913.8,11.0,2609.6,0
297.4,308.5,1399,61.5,61,86038.5,11.1,3751.5,1
297.4,308.5,1469,45.1,63,66251.9,11.1,2841.3,0
297.4,308.4,1582,37.2,68,58850.4,11.0,2529.6,0
297.5,308.6,1793,26.7,70,47873.1,11.1,1869.0,0
297.5,308.6,1452,39.0,72,56628.0,11.1,2808.0,0
297.6,308.7,1376,59.9,74,82422.4,11.1,4432.6,0
297.5,308.6,1552,44.9,77,69684.8,11.1,3457.3,0
297.6,308.7,1622,37.9,79,61473.8,11.1,2994.1,0
297.6,308.7,1419,41.7,81,59172.3,11.1,3377.7,0
297.5,308.6,1440,46.1,84,66384.0,11.1,3872.4,0
297.4,308.6,1643,31.0,89,50933.0,11.2,2759.0,0
297.4,308.7,1510,36.2,92,54662.0,11.3,3330.4,0
297.4,308.7,1468,46.6,94,68408.8,11.3,4380.4,0
297.4,308.7,1429,57.4,96,82024.6,11.3,5510.4,0
297.3,308.7,1478,47.6,98,70352.8,11.4,4664.8,0
297.4,308.6,1276,53.6,103,68393.6,11.2,5520.8,0
297.3,308.6,1486,42.6,105,63303.6,11.3,4473.0,0
297.4,308.6,1476,42.3,107,62434.8,11.2,4526.1,0
297.3,308.6,1431,42.0,109,60102.0,11.3,4578.0,0
297.4,308.7,1402,40.2,114,56360.4,11.3,4582.8,0
297.4,308.7,1433,43.4,116,62192.2,11.3,5034.4,0
297.4,308.7,2874,4.2,118,12070.8,11.3,495.6,1
297.3,308.6,1511,35.7,120,53942.7,11.3,4284.0,0
297.3,308.6,1456,42.9,122,62462.4,11.3,5233.8,0
297.2,308.5,1550,41.5,125,64325.0,11.3,5187.5,0
297.2,308.5,2182,16.5,127,36003.0,11.3,2095.5,0
297.3,308.7,1619,31.6,129,51160.4,11.4,4076.4,0
297.3,308.8,1586,32.7,131,51862.2,11.5,4283.7,0
297.3,308.8,1499,44.2,134,66255.8,11.5,5922.8,0
297.3,308.8,1419,42.4,139,60165.6,11.5,5893.6,0
297.4,309.0,1497,41.8,144,62574.6,11.6,6019.2,0
297.4,309.0,1520,37.0,147,56240.0,11.6,5439.0,0
297.4,309.1,1478,49.8,150,73604.4,11.7,7470.0,0
297.4,309.1,1380,41.1,152,56718.0,11.7,6247.2,0
297.4,309.0,1570,37.9,154,59503.0,11.6,5836.6,0
297.4,309.0,1468,41.4,156,60775.2,11.6,6458.4,0
297.4,309.0,1833,22.6,161,41425.8,11.6,3638.6,0
297.4,308.9,1323,57.3,163,75807.9,11.5,9339.9,0
297.4,309.0,1583,32.0,166,50656.0,11.6,5312.0,0
297.3,309.0,1556,39.5,168,61462.0,11.7,6636.0,0
297.3,309.0,1548,37.4,171,57895.2,11.7,6395.4,0
297.4,309.0,1324,56.9,173,75335.6,11.6,9843.7,0
297.4,309.0,1568,33.7,175,52841.6,11.6,5897.5,0
297.4,309.0,1685,30.7,177,51729.5,11.6,5433.9,0
297.4,309.1,1582,35.9,180,56793.8,11.7,6462.0,0
297.4,309.1,1463,35.0,183,51205.0,11.7,6405.0,0
297.4,309.2,1584,42.8,186,67795.2,11.8,7960.8,0
297.5,309.2,1347,55.8,188,75162.6,11.7,10490.4,0
297.4,309.2,1459,37.9,191,55296.1,11.8,7238.9,0
297.4,309.2,1420,45.6,193,64752.0,11.8,8800.8,0
297.5,309.3,1404,43.5,195,61074.0,11.8,8482.5,0
297.5,309.3,1470,38.8,197,57036.0,11.8,7643.6,0
297.6,309.4,1326,49.8,199,66034.8,11.8,9910.2,0
297.5,309.3,1459,49.7,201,72512.3,11.8,9989.7,0
297.5,309.2,1530,40.0,206,61200.0,11.7,8240.0,0
297.4,309.0,1505,39.2,209,58996.0,11.6,8192.8,0
297.5,309.1,1611,30.2,211,48652.2,11.6,6372.2,0
297.5,309.1,1515,35.1,213,53176.5,11.6,7476.3,0
297.5,309.2,1804,27.4,215,49429.6,11.7,5891.0,0
297.6,309.3,1464,46.2,218,67636.8,11.7,10071.6,0
297.6,309.2,1390,43.3,221,60187.0,11.6,9569.3,0
297.6,309.2,1442,48.1,0,69360.2,11.6,0.0,0
297.6,309.3,1529,41.9,3,64065.1,11.7,125.7,0
297.6,309.3,1610,35.0,6,56350.0,11.7,210.0,0
297.6,309.3,1543,34.3,8,52924.9,11.7,274.4,0
297.8,309.4,1445,48.2,10,69649.0,11.6,482.0,0
297.7,309.3,1893,24.6,15,46567.8,11.6,369.0,0
297.6,309.3,1415,41.3,17,58439.5,11.7,702.1,0
297.5,309.3,1564,37.5,20,58650.0,11.8,750.0,0
297.5,309.3,1479,39.4,22,58272.6,11.8,866.8,0
297.5,309.2,1426,44.8,24,63884.8,11.7,1075.2,0
297.4,309.2,1428,38.8,26,55406.4,11.8,1008.8,0
297.4,309.2,1620,33.2,28,53784.0,11.8,929.6,0
297.5,309.2,1715,28.0,30,48020.0,11.7,840.0,0
297.5,309.3,1732,29.9,32,51786.8,11.8,956.8,0
297.5,309.4,1391,58.2,34,80956.2,11.9,1978.8,0
297.6,309.5,1924,20.6,37,39634.4,11.9,762.2,0
297.7,309.5,2027,19.8,39,40134.6,11.8,772.2,0
297.6,309.5,1617,36.2,42,58535.4,11.9,1520.4,0
297.5,309.4,1497,35.8,44,53592.6,11.9,1575.2,0
297.5,309.5,1448,43.7,46,63277.6,12.0,2010.2,0
297.4,309.4,1401,45.9,49,64305.9,12.0,2249.1,0
297.4,309.4,1620,35.4,51,57348.0,12.0,1805.4,0
297.4,309.4,1466,45.5,53,66703.0,12.0,2411.5,0
297.6,309.5,1373,50.6,55,69473.8,11.9,2783.0,0
297.6,309.6,1592,35.8,57,56993.6,12.0,2040.6,0
297.5,309.5,1553,42.4,60,65847.2,12.0,2544.0,0
297.6,309.5,1569,36.2,63,56797.8,11.9,2280.6,0
297.6,309.5,1709,32.2,65,55029.8,11.9,2093.0,0
297.6,309.5,1549,34.9,68,54060.1,11.9,2373.2,0
297.5,309.4,1443,45.4,70,65512.2,11.9,3178.0,0
297.5,309.3,1675,29.8,72,49915.0,11.8,2145.6,0
297.5,309.3,1623,33.4,74,54208.2,11.8,2471.6,0
297.4,309.3,1365,52.4,76,71526.0,11.9,3982.4,0
297.4,309.3,1759,24.8,81,43623.2,11.9,2008.8,0
297.4,309.3,1516,43.0,83,65188.0,11.9,3569.0,0
297.4,309.3,1499,36.8,88,55163.2,11.9,3238.4,0
297.4,309.3,1775,25.8,91,45795.0,11.9,2347.8,0
297.4,309.4,1473,45.5,94,67021.5,12.0,4277.0,0
297.4,309.4,1296,52.3,96,67780.8,12.0,5020.8,0
297.5,309.4,1803,24.7,98,44534.1,11.9,2420.6,0
297.5,309.3,1563,36.1,100,56424.3,11.8,3610.0,0
297.5,309.4,1831,26.6,105,48704.6,11.9,2793.0,0
297.6,309.4,1958,22.1,108,43271.8,11.8,2386.8,0
297.5,309.4,1809,24.3,110,43958.7,11.9,2673.0,0
297.5,309.4,1482,39.3,112,58242.6,11.9,4401.6,0
297.4,309.3,1332,53.2,115,70862.4,11.9,6118.0,0
297.4,309.2,1437,40.4,117,58054.8,11.8,4726.8,0
297.4,309.2,1698,29.4,119,49921.2,11.8,3498.6,0
297.4,309.2,1274,54.3,121,69178.2,11.8,6570.3,0
297.4,309.3,1622,35.0,123,56770.0,11.9,4305.0,0
297.4,309.3,1564,36.0,126,56304.0,11.9,4536.0,0
297.5,309.4,1368,45.3,129,61970.4,11.9,5843.7,0
297.4,309.4,1539,42.2,134,64945.8,12.0,5654.8,0
297.5,309.4,1357,50.1,137,67985.7,11.9,6863.7,0
297.5,309.4,1433,48.3,139,69213.9,11.9,6713.7,0
297.5,309.4,1650,34.6,142,57090.0,11.9,4913.2,0
297.5,309.4,1503,40.6,144,61021.8,11.9,5846.4,0
297.5,309.4,1318,58.2,146,76707.6,11.9,8497.2,0
297.5,309.4,1678,34.4,148,57723.2,11.9,5091.2,0
297.6,309.5,1574,30.9,151,48636.6,11.9,4665.9,0
297.7,309.6,1529,35.2,153,53820.8,11.9,5385.6,0
297.6,309.6,1669,32.1,155,53574.9,12.0,4975.5,0
297.7,309.7,1570,35.8,160,56206.0,12.0,5728.0,0
297.6,309.7,1541,33.7,165,51931.7,12.1,5560.5,0
297.7,309.7,1680,30.2,168,50736.0,12.0,5073.6,0
297.8,309.7,1935,22.1,171,42763.5,11.9,3779.1,0
297.7,309.6,1596,35.2,173,56179.2,11.9,6089.6,0
297.7,309.7,1498,41.0,176,61418.0,12.0,7216.0,0
297.8,309.8,1676,29.0,178,48604.0,12.0,5162.0,0
297.8,309.9,1351,49.0,181,66199.0,12.1,8869.0,0
297.9,309.9,1472,45.0,183,66240.0,12.0,8235.0,0
297.9,310.0,1439,41.7,185,60006.3,12.1,7714.5,0
297.9,309.9,1410,55.4,188,78114.0,12.0,10415.2,0
297.7,309.7,1440,51.1,191,73584.0,12.0,9760.1,0
297.7,309.7,1591,37.7,196,59980.7,12.0,7389.2,0
297.8,309.8,1533,36.8,198,56414.4,12.0,7286.4,0
297.8,309.7,1700,31.3,200,53210.0,11.9,6260.0,0
297.8,309.8,1798,25.5,203,45849.0,12.0,5176.5,0
297.8,309.7,1394,42.9,206,59802.6,11.9,8837.4,0
297.8,309.7,1341,49.2,208,65977.2,11.9,10233.6,0
297.7,309.6,1697,32.2,210,54643.4,11.9,6762.0,0
297.6,309.6,1419,48.2,215,68395.8,12.0,10363.0,0
297.6,309.5,2001,20.5,220,41020.5,11.9,4510.0,0
297.6,309.6,1501,49.8,222,74749.8,12.0,11055.6,1
297.6,309.5,1623,33.1,224,53721.3,11.9,7414.4,0
297.6,309.4,1628,33.4,229,54375.2,11.8,7648.6,0
297.6,309.4,1491,40.2,231,59938.2,11.8,9286.2,0
297.5,309.4,1517,36.7,233,55673.9,11.9,8551.1,0
297.5,309.3,1525,41.7,235,63592.5,11.8,9799.5,0
297.5,309.5,1668,27.9,240,46537.2,12.0,6696.0,0
297.5,309.6,1312,50.7,0,66518.4,12.1,0.0,0
297.6,309.6,1278,50.4,2,64411.2,12.0,100.8,0
297.6,309.6,1330,53.1,7,70623.0,12.0,371.7,0
297.6,309.6,1530,37.3,10,57069.0,12.0,373.0,0
297.6,309.6,1428,46.6,13,66544.8,12.0,605.8,0
297.7,309.6,1480,47.9,18,70892.0,11.9,862.2,0
297.7,309.7,1616,31.1,20,50257.6,12.0,622.0,0
297.8,309.7,1547,37.3,25,57703.1,11.9,932.5,0
297.9,309.7,2194,16.8,27,36859.2,11.8,453.6,0
297.9,309.8,2000,21.3,29,42600.0,11.9,617.7,0
297.9,309.8,1336,71.6,31,95657.6,11.9,2219.6,1
297.9,309.9,1542,33.8,33,52119.6,12.0,1115.4,0
297.9,309.8,1693,29.9,35,50620.7,11.9,1046.5,0
297.9,309.8,1461,50.5,38,73780.5,11.9,1919.0,0
298.0,309.9,1565,33.9,40,53053.5,11.9,1356.0,0
298.0,309.9,1403,47.7,43,66923.1,11.9,2051.1,0
298.1,309.9,1629,32.5,45,52942.5,11.8,1462.5,0
298.1,310.0,1534,33.7,47,51695.8,11.9,1583.9,0
298.1,310.0,1553,40.9,49,63517.7,11.9,2004.1,0
298.1,309.9,1563,32.8,51,51266.4,11.8,1672.8,0
298.1,309.9,1634,30.0,53,49020.0,11.8,1590.0,0
298.0,309.9,1445,45.2,55,65314.0,11.9,2486.0,0
298.1,309.9,1642,30.4,58,49916.8,11.8,1763.2,0
298.1,309.9,1686,29.1,60,49062.6,11.8,1746.0,0
298.1,310.0,1393,43.1,65,60038.3,11.9,2801.5,0
298.2,310.0,1433,44.2,68,63338.6,11.8,3005.6,0
298.3,310.0,1507,44.7,73,67362.9,11.7,3263.1,0
298.3,310.1,1389,49.6,75,68894.4,11.8,3720.0,0
298.3,310.1,1408,45.3,78,63782.4,11.8,3533.4,0
298.4,310.2,1725,32.0,80,55200.0,11.8,2560.0,0
298.4,310.1,1926,23.7,83,45646.2,11.7,1967.1,0
298.3,310.1,1509,37.6,85,56738.4,11.8,3196.0,0
298.3,310.1,1545,36.3,90,56083.5,11.8,3267.0,0
298.4,310.1,1533,35.2,92,53961.6,11.7,3238.4,0
298.4,310.1,1455,42.2,94,61401.0,11.7,3966.8,0
298.4,310.1,1335,57.8,96,77163.0,11.7,5548.8,0
298.3,310.1,1523,45.9,99,69905.7,11.8,4544.1,0
298.3,310.0,1460,47.6,101,69496.0,11.7,4807.6,0
298.4,310.0,1554,37.3,103,57964.2,11.6,3841.9,0
298.3,310.0,1419,47.1,105,66834.9,11.7,4945.5,0
298.3,310.0,1442,43.9,110,63303.8,11.7,4829.0,0
298.3,309.9,1507,41.6,112,62691.2,11.6,4659.2,0
298.3,310.0,1858,23.9,114,44406.2,11.7,2724.6,0
298.3,309.9,1463,43.9,116,64225.7,11.6,5092.4,0
298.2,309.7,1585,37.4,118,59279.0,11.5,4413.2,0
298.0,309.6,1536,37.3,120,57292.8,11.6,4476.0,0
298.0,309.6,1403,51.3,122,71973.9,11.6,6258.6,0
297.9,309.6,1515,38.8,124,58782.0,11.7,4811.2,0
297.9,309.5,1390,47.9,127,66581.0,11.6,6083.3,0
297.8,309.4,1226,58.7,129,71966.2,11.6,7572.3,0
297.8,309.4,1495,36.5,132,54567.5,11.6,4818.0,0
297.7,309.4,1608,30.2,135,48561.6,11.7,4077.0,0
297.7,309.4,1392,44.1,140,61387.2,11.7,6174.0,0
297.7,309.4,1461,43.7,142,63845.7,11.7,6205.4,0
297.7,309.3,1559,36.9,145,57527.1,11.6,5350.5,0
297.7,309.3,1400,48.9,147,68460.0,11.6,7188.3,0
297.7,309.2,1732,28.8,152,49881.6,11.5,4377.6,0
297.6,309.2,1611,33.1,155,53324.1,11.6,5130.5,0
297.6,309.1,1503,38.9,157,58466.7,11.5,6107.3,0
297.7,309.2,1391,44.5,159,61899.5,11.5,7075.5,0
297.8,309.3,2015,20.1,161,40501.5,11.5,3236.1,0
297.8,309.2,1683,30.9,163,52004.7,11.4,5036.7,0
297.7,309.1,1435,38.8,165,55678.0,11.4,6402.0,0
297.7,309.1,1732,28.1,167,48669.2,11.4,4692.7,0
297.7,309.2,1365,58.6,170,79989.0,11.5,9962.0,0
297.7,309.1,1562,36.8,172,57481.6,11.4,6329.6,0
297.6,309.1,1449,49.1,174,71145.9,11.5,8543.4,0
297.7,309.2,1700,27.4,176,46580.0,11.5,4822.4,0
297.6,309.0,1427,45.6,179,65071.2,11.4,8162.4,0
297.6,308.9,1479,38.1,182,56349.9,11.3,6934.2,0
297.5,308.9,1469,44.0,185,64636.0,11.4,8140.0,0
297.5,308.9,1390,47.4,187,65886.0,11.4,8863.8,0
297.5,308.9,1729,28.1,189,48584.9,11.4,5310.9,0
297.5,309.0,1470,43.5,191,63945.0,11.5,8308.5,0
297.5,308.9,1459,48.5,193,70761.5,11.4,9360.5,0
297.5,308.9,1738,24.0,195,41712.0,11.4,4680.0,0
297.5,308.9,1471,37.7,197,55456.7,11.4,7426.9,0
297.6,309.0,1822,25.4,202,46278.8,11.4,5130.8,0
297.5,308.9,1554,34.8,204,54079.2,11.4,7099.2,0
297.6,308.9,1433,43.2,206,61905.6,11.3,8899.2,0
297.6,308.9,1449,47.7,209,69117.3,11.3,9969.3,0
297.8,309.0,1456,41.2,0,59987.2,11.2,0.0,0
297.8,309.1,1424,45.5,2,64792.0,11.3,91.0,0
297.9,309.2,1577,34.7,5,54721.9,11.3,173.5,0
297.9,309.2,1478,39.7,10,58676.6,11.3,397.0,0
297.8,309.2,1295,61.2,12,79254.0,11.4,734.4,0
297.8,309.2,1372,47.3,15,64895.6,11.4,709.5,0
297.8,309.1,1432,42.6,17,61003.2,11.3,724.2,0
297.7,309.0,1656,33.2,20,54979.2,11.3,664.0,0
297.8,309.0,1410,48.8,23,68808.0,11.2,1122.4,0
297.7,309.0,1874,24.4,28,45725.6,11.3,683.2,0
297.7,309.0,1538,43.2,30,66441.6,11.3,1296.0,0
297.7,309.0,1636,29.7,32,48589.2,11.3,950.4,0
297.7,309.0,1504,40.4,35,60761.6,11.3,1414.0,0
297.7,309.0,1531,42.4,38,64914.4,11.3,1611.2,0
297.6,309.0,1735,26.4,41,45804.0,11.4,1082.4,0
297.6,309.0,1354,55.6,46,75282.4,11.4,2557.6,0
297.6,309.0,1413,40.2,51,56802.6,11.4,2050.2,0
297.7,309.1,1563,39.3,56,61425.9,11.4,2200.8,0
297.7,309.1,1479,42.1,58,62265.9,11.4,2441.8,0
297.7,309.1,1477,38.3,60,56569.1,11.4,2298.0,0
297.6,309.1,1394,50.0,62,69700.0,11.5,3100.0,0
297.6,309.0,1487,45.4,64,67509.8,11.4,2905.6,0
297.6,309.0,1815,25.3,66,45919.5,11.4,1669.8,0
297.6,308.8,1453,39.7,69,57684.1,11.2,2739.3,0
297.6,308.8,1539,40.2,72,61867.8,11.2,2894.4,0
297.5,308.7,1416,39.2,74,55507.2,11.2,2900.8,0
297.6,308.8,1683,31.6,79,53182.8,11.2,2496.4,0
297.7,308.8,1515,40.1,82,60751.5,11.1,3288.2,0
297.7,308.9,1531,48.3,84,73947.3,11.2,4057.2,0
297.7,308.9,1479,40.9,87,60491.1,11.2,3558.3,0
297.7,308.9,1516,33.7,92,51089.2,11.2,3100.4,0
297.7,309.0,1507,38.2,94,57567.4,11.3,3590.8,0
297.8,309.0,1434,43.3,96,62092.2,11.2,4156.8,0
297.7,308.9,1838,27.3,99,50177.4,11.2,2702.7,0
297.6,308.8,1416,45.9,101,64994.4,11.2,4635.9,0
297.6,308.8,1357,49.7,104,67442.9,11.2,5168.8,0
297.5,308.7,1697,28.1,107,47685.7,11.2,3006.7,0
297.5,308.7,1443,46.2,110,66666.6,11.2,5082.0,0
297.5,308.7,1453,37.6,112,54632.8,11.2,4211.2,0
297.4,308.6,1439,46.4,114,66769.6,11.2,5289.6,0
297.4,308.6,1609,36.2,116,58245.8,11.2,4199.2,0
297.4,308.6,1324,59.1,118,78248.4,11.2,6973.8,0
297.4,308.6,1420,45.8,120,65036.0,11.2,5496.0,0
297.4,308.7,1545,36.9,125,57010.5,11.3,4612.5,0
297.5,308.8,1477,39.0,127,57603.0,11.3,4953.0,0
297.4,308.8,1447,58.1,129,84070.7,11.4,7494.9,0
297.4,308.9,1809,23.8,131,43054.2,11.5,3117.8,0
297.5,308.9,1696,30.9,133,52406.4,11.4,4109.7,0
297.5,308.9,1427,44.7,135,63786.9,11.4,6034.5,0
297.4,308.9,1500,46.3,137,69450.0,11.5,6343.1,0
297.5,308.9,1390,44.6,140,61994.0,11.4,6244.0,0
297.4,308.8,1640,34.2,142,56088.0,11.4,4856.4,0
297.4,308.8,1628,37.4,144,60887.2,11.4,5385.6,0
297.3,308.6,1499,37.6,147,56362.4,11.3,5527.2,0
297.4,308.7,1425,50.3,152,71677.5,11.3,7645.6,0
297.3,308.6,1586,37.7,155,59792.2,11.3,5843.5,0
297.3,308.6,1471,50.7,157,74579.7,11.3,7959.9,0
297.3,308.6,1431,53.0,160,75843.0,11.3,8480.0,0
297.2,308.6,1924,22.1,163,42520.4,11.4,3602.3,0
297.1,308.4,1421,42.0,165,59682.0,11.3,6930.0,0
297.0,308.4,1305,54.6,168,71253.0,11.4,9172.8,0
296.9,308.4,1557,32.4,173,50446.8,11.5,5605.2,0
296.9,308.3,1555,38.2,175,59401.0,11.4,6685.0,0
296.9,308.3,1474,39.2,177,57780.8,11.4,6938.4,0
296.8,308.3,1506,45.9,182,69125.4,11.5,8353.8,0
296.9,308.4,1390,41.8,184,58102.0,11.5,7691.2,0
296.9,308.4,1450,46.9,186,68005.0,11.5,8723.4,0
296.9,308.3,1513,38.8,189,58704.4,11.4,7333.2,0
296.8,308.2,1643,34.7,191,57012.1,11.4,6627.7,0
296.8,308.2,1361,53.8,193,73221.8,11.4,10383.4,0
296.7,308.1,1450,40.9,195,59305.0,11.4,7975.5,0
296.7,308.0,1451,50.7,197,73565.7,11.3,9987.9,0
296.8,308.1,1289,62.0,199,79918.0,11.3,12338.0,1
296.8,308.1,1356,48.3,201,65494.8,11.3,9708.3,0
296.7,308.1,1528,46.3,203,70746.4,11.4,9398.9,0
296.6,308.0,1978,22.3,208,44109.4,11.4,4638.4,0
296.7,308.0,1535,36.8,210,56488.0,11.3,7728.0,0
296.8,308.1,1843,24.2,212,44600.6,11.3,5130.4,0
296.9,308.1,1422,48.7,215,69251.4,11.2,10470.5,0
296.8,308.0,1536,40.4,217,62054.4,11.2,8766.8,0
296.9,308.1,1483,44.3,219,65696.9,11.2,9701.7,0
296.8,308.1,1492,43.7,222,65200.4,11.3,9701.4,0
296.8,308.0,1584,40.4,227,63993.6,11.2,9170.8,0
296.9,308.1,1555,33.7,229,52403.5,11.2,7717.3,0
296.8,308.0,1497,41.7,231,62424.9,11.2,9632.7,0
296.7,307.8,1537,36.3,233,55793.1,11.1,8457.9,0
296.7,307.8,1505,39.4,236,59297.0,11.1,9298.4,0
296.7,307.8,1646,34.6,238,56951.6,11.1,8234.8,0
296.7,307.8,1286,60.5,0,77803.0,11.1,0.0,0
296.7,307.8,1400,47.5,3,66500.0,11.1,142.5,0
296.8,307.9,1337,56.5,5,75540.5,11.1,282.5,0
296.9,308.0,1332,53.9,7,71794.8,11.1,377.3,0
296.8,308.0,1561,38.3,9,59786.3,11.2,344.7,0
296.9,308.0,1546,31.1,11,48080.6,11.1,342.1,0
296.9,308.0,1713,29.3,13,50190.9,11.1,380.9,0
296.9,308.0,1343,44.5,15,59763.5,11.1,667.5,0
296.8,308.0,1391,54.4,17,75670.4,11.2,924.8,0
296.8,308.0,1311,58.6,19,76824.6,11.2,1113.4,0
296.8,308.0,1453,51.0,24,74103.0,11.2,1224.0,0
296.8,308.0,1510,39.4,29,59494.0,11.2,1142.6,0
296.8,307.9,1448,48.8,31,70662.4,11.1,1512.8,0
296.7,307.8,1453,46.0,33,66838.0,11.1,1518.0,0
296.7,307.8,1468,39.2,35,57545.6,11.1,1372.0,0
296.7,307.8,1382,47.5,37,65645.0,11.1,1757.5,0
296.7,308.0,1580,32.2,39,50876.0,11.3,1255.8,0
296.8,308.0,1666,29.8,41,49646.8,11.2,1221.8,0
296.9,308.0,1409,50.7,43,71436.3,11.1,2180.1,0
296.8,308.0,1675,29.7,46,49747.5,11.2,1366.2,0
296.8,307.9,1698,30.8,48,52298.4,11.1,1478.4,0
296.7,307.9,1579,33.4,50,52738.6,11.2,1670.0,0
296.7,307.9,1743,27.9,55,48629.7,11.2,1534.5,0
296.9,308.0,1497,44.8,57,67065.6,11.1,2553.6,0
296.9,308.1,1741,28.8,60,50140.8,11.2,1728.0,0
296.9,308.1,1435,45.3,62,65005.5,11.2,2808.6,0
296.9,308.1,1440,46.3,64,66672.0,11.2,2963.2,0
296.9,308.0,1641,33.3,67,54645.3,11.1,2231.1,0
296.8,307.9,1420,45.4,70,64468.0,11.1,3178.0,0
296.8,307.9,1611,35.4,72,57029.4,11.1,2548.8,0
296.8,307.8,1373,42.9,74,58901.7,11.0,3174.6,0
296.8,307.9,1683,31.8,76,53519.4,11.1,2416.8,0
296.9,307.9,1547,32.6,79,50432.2,11.0,2575.4,0
296.9,307.8,1605,37.0,84,59385.0,10.9,3108.0,0
296.9,307.9,2010,18.9,86,37989.0,11.0,1625.4,0
296.8,307.7,1565,40.1,89,62756.5,10.9,3568.9,0
296.9,307.8,1828,24.6,91,44968.8,10.9,2238.6,0
297.0,307.8,1579,34.1,94,53843.9,10.8,3205.4,0
297.0,307.9,1882,24.2,97,45544.4,10.9,2347.4,0
296.9,307.8,1285,52.1,100,66948.5,10.9,5210.0,0
296.9,307.8,1571,35.0,102,54985.0,10.9,3570.0,0
296.9,307.8,1549,37.8,104,58552.2,10.9,3931.2,0
296.9,307.8,1544,37.6,109,58054.4,10.9,4098.4,0
297.0,307.9,1412,47.4,112,66928.8,10.9,5308.8,0
297.0,307.9,1422,53.0,115,75366.0,10.9,6095.0,0
297.0,307.7,1867,22.8,118,42567.6,10.7,2690.4,0
296.9,307.7,1424,43.3,120,61659.2,10.8,5196.0,0
296.9,307.6,1452,45.7,122,66356.4,10.7,5575.4,0
296.9,307.7,1550,39.7,124,61535.0,10.8,4922.8,0
296.8,307.6,1588,37.6,126,59708.8,10.8,4737.6,0
296.8,307.6,1338,44.4,128,59407.2,10.8,5683.2,0
296.8,307.6,1513,40.0,130,60520.0,10.8,5200.0,0
296.8,307.5,1470,45.9,132,67473.0,10.7,6058.8,0
296.8,307.5,1516,36.7,135,55637.2,10.7,4954.5,0
296.8,307.6,1434,48.3,138,69262.2,10.8,6665.4,0
296.8,307.6,1368,52.0,140,71136.0,10.8,7280.0,0
296.8,307.6,1304,48.7,142,63504.8,10.8,6915.4,0
296.8,307.6,1398,46.7,144,65286.6,10.8,6724.8,0
296.7,307.6,1516,37.4,146,56698.4,10.9,5460.4,0
296.7,307.6,1474,41.7,148,61465.8,10.9,6171.6,0
296.7,307.6,1547,34.7,150,53680.9,10.9,5205.0,0
296.6,307.5,1482,39.9,153,59131.8,10.9,6104.7,0
296.6,307.4,1436,42.8,156,61460.8,10.8,6676.8,0
296.6,307.3,1474,40.0,158,58960.0,10.7,6320.0,0
296.5,307.2,1481,38.2,160,56574.2,10.7,6112.0,0
296.5,307.3,1501,42.1,162,63192.1,10.8,6820.2,0
296.5,307.3,1566,37.2,164,58255.2,10.8,6100.8,0
296.5,307.3,1579,34.5,166,54475.5,10.8,5727.0,0
296.6,307.4,1631,35.0,168,57085.0,10.8,5880.0,0
296.6,307.4,1544,42.3,170,65311.2,10.8,7191.0,0
296.6,307.4,1521,38.6,173,58710.6,10.8,6677.8,0
296.6,307.4,1616,28.0,175,45248.0,10.8,4900.0,0
296.6,307.4,1333,50.2,177,66916.6,10.8,8885.4,0
296.7,307.4,1533,32.5,182,49822.5,10.7,5915.0,0
296.6,307.4,1368,45.1,185,61696.8,10.8,8343.5,0
296.6,307.4,1465,47.8,187,70027.0,10.8,8938.6,0
296.6,307.4,1406,41.5,189,58349.0,10.8,7843.5,0
296.5,307.4,1565,43.5,194,68077.5,10.9,8439.0,0
296.6,307.5,1582,37.9,197,59957.8,10.9,7466.3,0
296.6,307.5,1439,45.5,199,65474.5,10.9,9054.5,0
296.6,307.5,1566,35.0,201,54810.0,10.9,7035.0,0
296.6,307.5,1485,42.7,204,63409.5,10.9,8710.8,0
296.5,307.5,1566,35.1,206,54966.6,11.0,7230.6,0
296.3,307.3,1439,41.5,208,59718.5,11.0,8632.0,0
296.4,307.4,1416,50.0,210,70800.0,11.0,10500.0,0
